text	category
എല്ലായ്‌പ്പോഴും എന്നോടൊപ്പം ഉണ്ടായിരിക്കുന്ന ആ കൂട്ടുകാരനെ ഒടുവിൽ കണ്ടുമുട്ടുന്നതിൽ ഞാൻ വളരെ ആവേശത്തിലാണ്, പ്രത്യേകിച്ചും ഞാൻ ഏകാന്തതയിൽ വളരെ ഏകാന്തനായിരിക്കുമ്പോൾ, എന്നെ ഒരിക്കലും നിരാശപ്പെടുത്താത്ത ആ കൂട്ടുകാരനെ, എന്റെ ചുറ്റും കൈകൾ വച്ചു എന്നെ സ്നേഹിക്കുന്നു	love
എന്റെ ബ്ലോഗ് img src http s	happy
അത് പുതപ്പിക്കാൻ എനിക്ക് രസകരമായ ഒരു പ്ലാൻ ഉള്ളതിനാൽ അത് ചെയ്യാൻ എനിക്ക് വളരെ ആകാംക്ഷ തോന്നുന്നു	happy
എനിക്ക് കൊമ്പൻ തോന്നുന്നു അതിനാൽ ഞാൻ അവളോട് വീട്ടിലേക്ക് പോകട്ടെ എന്ന് ചോദിക്കുന്നു	love
ഒരു കവിത എന്നിൽ സമ്മർദ്ദം ചെലുത്തുന്നില്ലെങ്കിൽ, എനിക്ക് സ്നേഹിക്കാൻ കഴിയുന്നതിനേക്കാൾ കൂടുതൽ സ്നേഹിക്കുന്നത് എനിക്ക് മനസ്സിലാക്കാൻ കഴിയുന്നതിനേക്കാൾ കൂടുതൽ എനിക്ക് മനസ്സിലാക്കാൻ കഴിയുന്നതിനേക്കാൾ കൂടുതൽ അനുഭവപ്പെടുന്നു എന്ന അർത്ഥത്തിൽ എനിക്ക് അസ്വസ്ഥത തോന്നുന്നില്ലെന്ന് ഞാൻ കരുതുന്നു	fear
ഞാൻ ഒരു അപരിചിതമായ ദേശത്ത് അപരിചിതനാണെന്ന് എനിക്കും തോന്നുന്നു, ഞാൻ എന്റെ മകനെ അവന്റെ പിതാവിന്റെ തറവാട് അല്ലാത്ത സ്ഥലത്താണ് വളർത്തുന്നത്	surprise
എനിക്ക് അപ്പോഴും ശക്തി തോന്നി	happy
ഞാൻ പൊട്ടിക്കരയുകയോ വികാരങ്ങളുടെയോ ചിന്തകളുടെയോ മറ്റെന്തെങ്കിലും വിനാശകരമായ മോചനം നടത്തുകയോ ചെയ്തില്ല, കാരണം ധനികനും ഞാൻ അവന്റെ മേൽ ഇടാതെ സ്വന്തം ഇടത്തിലൂടെ കടന്നുപോകണമെന്ന് എനിക്കറിയാമായിരുന്നു	happy
കഴിഞ്ഞ കുറച്ച് മാസങ്ങളായി അവൾക്ക് അവളുടെ വേദനയെക്കുറിച്ച് അൽപ്പം സംശയം തോന്നിയതിനാൽ അയാൾക്ക് മോശം തോന്നുന്നുവെന്ന് ഞാൻ കരുതുന്നു, അവൾക്ക് പണ്ട് ഒരു ഹൈപ്പർകോൺ‌ഡ്രിയയും അതിശയോക്തി ശീലവും ഉണ്ടായിരുന്നുവെങ്കിലും അയാൾ അവളെ ഒരിക്കലും തുറന്ന് ചോദ്യം ചെയ്തിട്ടില്ല	fear
എനിക്ക് ശരിക്കും ഉദാരമനസ്കത തോന്നുന്നുവെങ്കിൽ ഞാൻ ഒരു കാർ കഴുകാൻ പോകാം, എന്റെ കാറിന് അത് ആവശ്യമുണ്ട്	happy
എനിക്ക് ഇപ്പോഴും ഉറക്കം നഷ്ടപ്പെട്ടതായി തോന്നുന്നു, അവൾ ഞങ്ങൾക്ക് രാത്രി മുഴുവൻ ഉറങ്ങുകയാണ്	sadness
എനിക്ക് ഇപ്പോൾ ശരിക്കും അക്രമാസക്തമായി തോന്നുന്നു	anger
ഞാൻ വീണ്ടും ബ്ലോഗ് ചെയ്യുന്നു, എന്റെ നായ്ക്കൾ ആംപ് ക്യാറ്റ് മുതലായവയിൽ സംതൃപ്തി അനുഭവിച്ചാണ് ഞാൻ ഇവിടെ ഇരിക്കുന്നത്, സത്യത്തിൽ നമ്മൾ എത്ര ഭാഗ്യവാന്മാരാണെന്ന് എനിക്കറിയാം	happy
എനിക്ക് തമാശ തോന്നിത്തുടങ്ങി, വെള്ളിയാഴ്ച ഞാൻ ഒരു നായയെപ്പോലെ രോഗിയായി ഉണർന്നു	surprise
അടിച്ചമർത്തപ്പെട്ട മെമ്മറി തെറാപ്പി ആയിരിക്കാവുന്ന മന്ത്രവാദ വേട്ടയിൽ നിന്ന് എന്റെ മാതാപിതാക്കളെ സംരക്ഷിക്കേണ്ടതിന്റെ ആവശ്യകത എനിക്ക് തോന്നുന്നു	sadness
ഞാൻ വീണ്ടും കയ്പോടെ ചിരിച്ചു, പക്ഷേ എനിക്ക് കയ്പ്പ് തോന്നിയില്ല	anger
അവന് എന്താണ് തോന്നുന്നതെന്ന് എനിക്ക് അറിയാൻ കഴിഞ്ഞില്ല, അപ്പോൾ അവൻ ഞങ്ങളോടൊപ്പം ഉണ്ടായിരുന്നെങ്കിൽ എന്ന് അവൻ ആഗ്രഹിച്ചുവെന്ന് ഞാൻ വിചാരിച്ചു, കാരണം ഞങ്ങൾ ഓരോരുത്തർക്കും അറിയാമായിരുന്നു ഞങ്ങൾ അത് എത്രമാത്രം വെറുത്താലും അത് ഞങ്ങൾ എന്നെന്നേക്കുമായി ഓർക്കുന്ന ഒരു അനുഭവമായിരുന്നു	sadness
എനിക്ക് വളരെ സൗമ്യത അനുഭവപ്പെടുന്നുണ്ടായിരുന്നു, ഒപ്പം ജലദോഷത്തിന്റെ തുടക്കത്തോടൊപ്പം ധരിക്കാൻ മൃദുവായ ഒരു ലുക്ക് വേണം	happy
ഈയിടെയായി കാര്യങ്ങളെക്കുറിച്ച് എനിക്ക് എങ്ങനെ അവ്യക്തത തോന്നുന്നുവെന്ന് ചിന്തിക്കാൻ എനിക്ക് സമയം ആവശ്യമാണെന്ന് ഞാൻ അവനോട് പറഞ്ഞു	fear
കഥകൾ കൃത്രിമമായി പരിഹരിക്കപ്പെടുമ്പോൾ അത് ഈ വിഭാഗത്തിന് ദോഷം ചെയ്യുന്നതായി എനിക്ക് ഇപ്പോഴും തോന്നുന്നു	happy
ഒരു വലിയ കൊടുങ്കാറ്റിന് നടുവിൽ മലയുടെ വശത്തുള്ള കുത്തനെയുള്ള മലമുകളിലേക്ക് പോകുന്ന ബസിൽ ബ്രസീലിലായിരിക്കുമ്പോൾ ഞാൻ ശരിക്കും ഭയപ്പെട്ടുവെന്ന് ഞാൻ ഓർക്കുന്നു, ഞങ്ങൾ വീഴുമോ എന്ന് ആശ്ചര്യപ്പെടുന്നു	fear
സ്നേഹിക്കപ്പെടാത്തവളും ശ്രദ്ധിക്കപ്പെടാത്തവളും എന്നോർത്ത് അവളുടെ ആക്രോശം എനിക്ക് അനുഭവപ്പെട്ടു	sadness
എന്റെ സ്വകാര്യ ജീവിതത്തിൽ എന്താണ് സംഭവിക്കുന്നതെന്ന് ഞാൻ തീർച്ചയായും ഇരിക്കാൻ പോകുന്നില്ല, പക്ഷേ എന്റെ ജീവിതത്തിൽ എന്താണ് സംഭവിക്കുന്നതെന്ന് നിങ്ങൾക്ക് എപ്പോഴെങ്കിലും ജിജ്ഞാസയുണ്ടെങ്കിൽ ഷോ കാണുക മാത്രമാണ് നിങ്ങൾ ചെയ്യേണ്ടതെന്ന് എനിക്ക് തോന്നുന്നു	surprise
ഈ പോസ്റ്റിൽ കൂടുതൽ നർമ്മം ഇല്ലാതിരുന്നതിൽ ഖേദിക്കുന്നു, പക്ഷേ എനിക്ക് അത്ര തമാശയായി തോന്നിയില്ല	surprise
നടപ്പാതകളിലൂടെയും മലനിരകളിലൂടെയും നടന്നും ഓടുന്ന അതിമനോഹരമായ ലോകത്തിന്റെ വാതിലിൽ എന്റെ കാല് എത്തിയതായി എനിക്ക് തോന്നുന്നു	happy
എന്റെ ഒരു ദിവസത്തെ അവധി കഴിഞ്ഞ് ജോലിയിൽ തിരിച്ചെത്തുന്നത് എനിക്ക് വിചിത്രമായി തോന്നുന്നു	fear
ഞാൻ തടിച്ചവനാണ്, കാരണം എന്റെ ജീവിതത്തിൽ എന്റെ നിയന്ത്രണത്തിൽ നിലനിൽക്കാൻ കഴിയുന്ന ഒരേയൊരു കാര്യം എനിക്ക് അസാധ്യമായ ഒരു ദിവസത്തിൽ നിന്ന് ഒന്നാം ലോകത്തേക്ക് വീട്ടിലെത്തുമ്പോൾ നിലക്കടല വെണ്ണ ബ്രെഡിൽ കഴിക്കുമോ ഇല്ലയോ എന്നതാണ് കൊച്ചു പെൺകുട്ടികൾ	sadness
